nome_estacao,data,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,data_formatada,ano,mes
ESTAÇÃO IRAJÁ,2012-01-01 03:30:00,0.8,24.84,97.12,0.4,0.23,20.09,20.2,2.55,25.03,89.0,85.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 04:30:00,0.0,24.68,96.0,0.35,0.68,18.91,19.6,0.45,22.95,33.0,32.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 05:30:00,0.0,24.56,96.39,0.34,0.39,17.99,18.33,0.11,22.31,19.0,14.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 06:30:00,0.0,24.65,96.87,0.37,0.44,22.49,22.93,0.7,17.98,12.0,12.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 07:30:00,0.0,24.66,96.32,0.32,0.24,21.28,21.52,0.79,18.88,10.0,10.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 08:30:00,0.0,24.59,96.52,0.29,1.06,29.4,30.46,0.13,14.0,10.0,8.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 09:30:00,1.2,24.79,96.33,0.3,1.94,33.47,35.41,0.35,10.58,10.0,6.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 10:30:00,0.4,25.21,95.62,0.41,6.14,42.47,48.61,0.93,12.04,8.0,3.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 11:30:00,0.0,26.21,92.04,0.39,6.15,36.12,42.27,1.37,13.76,8.0,3.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 12:30:00,0.0,27.78,84.94,0.43,7.1,24.64,31.74,1.94,16.13,6.0,4.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 13:30:00,0.0,28.57,80.96,0.35,4.46,23.85,28.3,2.27,20.34,5.0,2.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 14:30:00,0.4,28.94,79.93,0.6,4.24,31.63,35.87,4.86,24.41,6.0,2.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 15:30:00,4.0,27.88,88.55,0.85,11.24,48.36,59.6,3.62,16.12,17.0,6.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 16:30:00,2.4,26.9,92.77,1.08,8.25,43.34,51.59,0.36,14.48,22.0,19.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 17:30:00,0.8,26.92,90.38,1.13,10.7,38.17,48.88,0.03,13.2,25.0,19.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 18:30:00,0.4,26.88,92.02,0.88,5.95,33.78,39.72,1.01,19.05,28.0,19.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 19:30:00,0.0,26.87,91.91,0.64,1.9,30.3,32.2,3.14,32.39,36.0,21.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 20:30:00,0.0,26.59,90.85,0.52,1.48,27.09,28.57,1.19,21.13,20.0,11.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 21:30:00,0.0,26.41,93.62,0.69,3.25,38.79,42.02,1.76,10.07,10.0,9.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 22:30:00,0.0,26.11,96.06,0.74,3.17,48.54,51.7,1.18,1.83,12.0,10.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-01 23:30:00,0.4,26.04,95.06,1.05,13.61,56.62,70.23,1.19,0.47,15.0,12.0,2012-01-01,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 00:30:00,0.4,24.88,95.82,0.55,1.81,29.24,31.05,0.07,16.9,32.0,16.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 01:30:00,9.2,24.39,96.29,0.41,1.52,27.86,29.38,0.0,19.58,26.4,12.8,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 02:30:00,32.0,23.56,100.0,0.38,1.21,25.37,26.58,0.0,20.86,20.8,9.6,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 03:30:00,2.4,23.5,100.0,0.37,0.92,24.79,25.7,0.0,19.37,15.200000000000003,6.399999999999999,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 04:30:00,2.4,23.27,100.0,0.25,0.27,12.91,13.18,0.74,17.05,9.600000000000001,3.1999999999999993,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 05:30:00,0.8,23.05,99.86,0.18,0.62,11.69,12.31,0.62,15.45,4.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 06:30:00,1.2,23.07,99.52,0.21,1.47,19.82,21.29,0.83,12.48,10.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 07:30:00,5.6,23.0,99.17,0.27,8.79,35.35,44.13,0.91,7.46,19.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 08:30:00,3.2,22.76,99.83,0.42,25.88,46.57,72.45,0.93,2.96,14.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 09:30:00,4.4,22.84,99.98,0.51,41.94,54.02,95.97,1.27,0.58,12.0,1.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 10:30:00,5.2,22.72,99.79,0.57,52.16,56.31,108.46,1.98,2.15,11.0,7.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 11:30:00,6.0,22.63,98.45,0.49,39.74,54.78,94.5,1.85,4.22,16.0,6.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 12:30:00,10.4,22.32,97.55,0.48,16.3,41.06,57.34,1.24,10.37,10.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 13:30:00,15.2,22.47,98.39,0.6,26.29,49.62,75.9,1.37,6.84,9.0,0.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 14:30:00,4.4,22.59,96.23,0.69,29.43,51.67,81.1,1.45,10.44,6.0,6.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 15:30:00,4.0,22.91,94.59,0.67,27.82,52.58,80.34,1.71,10.63,5.0,3.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 16:30:00,0.0,23.62,90.75,0.47,14.24,38.77,53.0,1.3,15.04,6.0,4.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 17:30:00,0.0,23.87,90.55,0.53,15.33,43.81,59.13,1.49,13.42,8.0,5.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 18:30:00,4.4,23.21,94.47,0.79,21.48,58.52,80.01,1.86,6.98,10.0,3.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 19:30:00,6.4,22.64,97.72,0.63,23.5,67.99,91.5,1.76,2.22,17.0,6.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 20:30:00,6.8,22.27,97.93,0.49,15.82,50.92,66.76,1.35,5.84,10.0,7.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 21:30:00,1.6,22.18,98.3,0.78,60.97,68.58,129.57,2.04,0.0,10.0,8.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 22:30:00,0.4,22.09,98.41,0.67,40.45,68.54,108.99,2.25,0.0,11.0,9.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-02 23:30:00,0.4,22.01,98.31,0.6,30.67,65.33,96.0,6.94,0.0,10.0,9.0,2012-01-02,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 00:30:00,0.0,22.02,97.58,0.53,26.14,59.74,85.89,3.59,0.02,11.0,6.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 01:30:00,0.0,22.01,97.54,0.34,12.83,48.3,61.13,2.15,3.14,11.0,6.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 02:30:00,0.0,22.01,95.7,0.25,4.38,36.95,41.34,1.21,6.12,6.0,4.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 03:30:00,0.0,21.75,93.99,0.19,1.43,30.59,32.02,0.08,8.16,4.0,4.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 04:30:00,0.0,21.44,94.66,0.18,1.43,30.97,32.4,0.01,7.81,7.0,2.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 05:30:00,0.0,21.25,97.11,0.21,1.86,35.35,37.21,1.28,2.55,8.0,0.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 06:30:00,0.0,21.16,97.54,0.21,14.13,42.55,56.68,3.13,1.21,9.0,4.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 07:30:00,0.0,20.98,97.16,0.21,17.46,46.9,64.36,0.97,0.66,7.0,5.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 08:30:00,0.0,21.08,95.77,0.39,68.55,56.98,125.53,1.58,0.0,16.0,0.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 09:30:00,0.0,21.88,91.17,0.51,83.84,60.76,144.63,2.74,0.29,13.0,0.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 10:30:00,0.0,23.36,84.02,0.55,57.18,57.85,115.03,3.12,2.0,18.0,2.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 11:30:00,0.0,25.09,74.88,0.48,43.77,63.56,107.33,6.28,8.26,23.0,3.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 12:30:00,0.0,27.05,66.07,0.48,25.9,56.86,82.76,5.71,15.39,31.0,3.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 13:30:00,0.0,29.31,54.1,0.3,18.44,40.79,59.25,3.25,24.55,21.0,6.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 14:30:00,0.0,30.11,50.25,0.34,11.48,45.69,57.17,3.45,36.22,20.0,7.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 15:30:00,0.0,30.35,54.03,0.38,6.54,63.2,69.74,11.48,67.04,22.0,5.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 16:30:00,0.0,30.87,50.16,0.29,4.79,43.34,48.13,5.81,56.34,36.0,9.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 17:30:00,0.0,30.65,50.25,0.27,28.62,41.92,70.58,2.82,29.35,25.0,11.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 18:30:00,0.0,30.45,48.13,0.22,9.94,29.29,39.22,1.56,24.99,26.0,7.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 19:30:00,0.0,29.72,48.78,0.28,8.24,24.97,33.21,2.06,20.5,9.0,3.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 20:30:00,0.0,28.58,51.27,0.27,7.47,28.49,35.96,2.67,17.44,10.0,1.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 21:30:00,0.0,26.87,58.63,0.31,6.48,38.22,44.69,1.99,14.29,18.0,3.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 22:30:00,0.0,25.77,69.62,0.42,6.5,55.02,61.52,1.63,6.79,27.0,4.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-03 23:30:00,0.0,25.23,73.62,0.56,19.51,68.94,88.45,2.48,0.53,32.0,6.0,2012-01-03,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 00:30:00,0.0,25.2,72.72,0.73,31.37,69.81,101.17,3.44,0.0,47.0,20.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 01:30:00,0.0,24.89,77.75,0.65,35.96,65.38,101.33,3.16,0.02,49.0,23.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 02:30:00,0.0,24.48,77.38,0.46,20.89,60.09,80.98,3.21,0.0,46.0,14.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 03:30:00,0.0,24.11,80.23,0.55,10.28,53.86,64.13,1.38,0.0,33.0,13.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 04:30:00,0.0,23.74,81.61,0.43,17.49,51.76,69.26,0.0,0.0,33.0,11.5,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 05:30:00,0.0,23.65,83.34,0.48,34.23,49.94,84.17,1.03,0.0,33.0,10.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 06:30:00,0.0,23.52,84.84,0.31,22.93,46.27,69.21,2.32,0.0,52.0,18.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 07:30:00,0.0,23.65,85.22,0.48,52.2,49.23,101.43,2.92,0.0,27.0,9.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 08:30:00,0.0,23.58,85.93,0.8,94.73,51.56,146.29,3.88,0.0,57.0,23.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 09:30:00,0.0,24.14,82.67,0.74,128.91,65.58,194.49,12.09,0.0,62.0,23.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 10:30:00,0.0,25.43,76.55,0.68,105.09,70.42,175.51,32.82,0.3,62.0,23.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 11:30:00,0.0,26.78,72.61,0.64,46.3,90.67,136.97,16.22,8.29,55.0,23.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 12:30:00,0.0,28.32,67.11,0.48,24.9,68.62,93.52,12.88,18.96,54.0,25.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 13:30:00,0.0,29.38,61.63,0.36,15.05,49.28,64.33,7.0,23.46,45.0,18.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 14:30:00,0.0,29.9,59.16,0.34,6.11,41.56,47.67,3.18,39.16,32.0,7.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 15:30:00,0.0,30.1,60.23,0.45,5.86,48.04,53.91,3.85,46.3,28.0,7.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 16:30:00,0.0,31.11,56.06,0.37,3.9,46.76,50.66,3.1,60.77,36.0,10.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 17:30:00,0.0,31.66,54.01,0.45,5.18,54.46,59.7,3.34,70.71,43.0,13.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 18:30:00,0.0,31.47,54.24,0.43,3.03,58.93,61.95,2.48,71.07,40.0,14.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 19:30:00,0.0,31.81,51.89,0.42,5.5,46.59,52.1,1.0,50.1,44.0,19.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 20:30:00,0.0,30.56,54.82,0.32,3.06,39.53,42.59,0.33,41.03,35.0,14.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 21:30:00,0.0,28.32,61.19,0.4,5.77,52.88,58.65,0.03,20.65,23.0,13.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 22:30:00,0.0,26.73,69.23,0.49,7.58,60.95,68.51,0.25,2.39,29.0,13.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-04 23:30:00,0.0,26.22,73.61,0.3,1.27,37.87,39.13,0.0,13.45,31.0,14.0,2012-01-04,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 00:30:00,0.0,25.9,75.02,0.44,8.39,59.18,67.57,0.27,4.11,23.0,9.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 01:30:00,0.0,25.56,74.78,0.39,11.64,58.35,69.99,1.26,0.97,31.0,8.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 02:30:00,0.0,25.05,76.48,0.28,7.59,56.14,63.73,4.85,2.44,27.0,9.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 03:30:00,0.0,24.2,83.01,0.46,17.25,53.31,70.55,2.67,0.0,28.0,7.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 04:30:00,0.0,24.09,84.52,0.32,7.5,43.48,50.98,3.28,5.89,56.0,24.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 05:30:00,0.0,23.81,87.08,0.21,3.5,29.32,32.83,1.8,14.98,28.0,10.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 06:30:00,0.0,23.56,88.98,0.2,0.43,25.29,25.71,0.18,15.09,21.0,10.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 07:30:00,0.0,23.3,90.95,0.23,0.61,28.12,28.73,0.69,10.96,16.0,11.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 08:30:00,0.0,23.35,90.97,0.29,17.6,48.49,66.06,1.81,4.86,21.0,11.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 09:30:00,0.0,24.22,86.31,0.36,36.8,68.8,105.75,10.09,4.08,27.0,10.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 10:30:00,0.0,26.38,75.68,0.51,32.2,98.12,130.3,21.66,15.44,41.0,19.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 11:30:00,0.0,28.35,67.51,0.47,19.93,77.19,97.11,18.1,27.2,43.0,24.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 12:30:00,0.0,29.55,63.99,0.46,17.79,60.01,77.8,9.65,24.07,35.0,14.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 13:30:00,0.0,30.48,61.23,0.42,11.91,68.33,80.24,9.75,46.75,35.0,15.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 14:30:00,0.0,31.75,52.9,0.31,5.39,42.01,47.4,6.36,60.14,49.0,19.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 15:30:00,0.0,32.14,49.75,0.25,4.54,30.1,34.63,2.42,57.99,28.0,8.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 16:30:00,0.0,33.04,51.05,0.29,3.78,33.25,37.03,3.06,63.78,22.0,8.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 17:30:00,0.0,33.51,51.72,0.29,3.62,29.8,33.41,1.19,66.61,29.0,10.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 18:30:00,0.0,33.18,51.97,0.27,2.73,27.31,30.04,0.34,72.86,27.0,10.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 19:30:00,0.0,31.04,59.61,0.27,2.73,24.88,27.62,0.09,55.1,25.0,6.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 20:30:00,0.0,28.86,66.78,0.31,1.52,29.78,31.3,0.04,47.66,24.0,2.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 21:30:00,0.0,27.85,70.82,0.35,0.72,37.77,38.49,1.19,49.0,14.0,5.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 22:30:00,0.0,27.76,72.4,0.36,0.35,39.24,39.59,0.76,46.86,19.0,6.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-05 23:30:00,0.0,27.43,73.65,0.4,1.31,53.65,54.95,3.17,31.34,23.0,7.0,2012-01-05,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 00:30:00,0.0,27.1,74.0,0.3,1.16,39.65,40.8,3.27,27.09,19.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 01:30:00,0.0,26.47,77.24,0.34,0.3,31.84,32.14,1.18,30.43,15.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 02:30:00,0.0,25.95,79.52,0.27,0.73,28.75,29.48,0.54,32.38,15.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 03:30:00,0.0,25.43,83.02,0.26,0.29,25.97,26.26,0.99,39.01,10.0,6.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 04:30:00,0.0,25.34,84.75,0.24,0.07,24.91,24.91,1.53,38.1,11.0,5.5,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 05:30:00,0.0,25.12,86.86,0.25,0.08,21.16,21.22,1.46,36.66,12.0,5.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 06:30:00,0.0,25.1,87.05,0.23,0.02,21.43,21.43,2.56,31.84,14.0,6.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 07:30:00,0.0,25.08,86.7,0.25,1.21,28.9,30.11,2.22,24.59,12.0,9.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 08:30:00,0.0,24.95,87.79,0.29,3.84,40.36,44.2,2.75,12.97,12.0,9.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 09:30:00,0.0,25.4,85.97,0.36,13.15,43.32,56.48,2.97,8.59,15.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 10:30:00,0.0,27.58,75.56,0.45,26.71,49.99,76.65,3.43,9.48,16.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 11:30:00,0.0,28.54,71.39,0.46,28.74,49.77,78.51,6.36,15.36,21.0,6.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 12:30:00,0.0,31.14,60.04,0.45,21.66,54.75,76.41,8.3,34.51,26.0,7.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 13:30:00,0.0,32.21,57.27,0.49,15.61,58.75,74.37,9.21,42.56,31.83,10.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 14:30:00,0.0,33.26,52.53,0.38,7.09,41.24,48.32,16.2,76.89,42.0,13.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 15:30:00,0.0,34.71,48.38,0.35,3.58,32.99,36.54,17.17,90.03,28.0,11.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 16:30:00,0.0,35.75,44.24,0.34,4.79,27.45,32.23,2.84,68.81,22.0,9.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 17:30:00,0.0,34.59,46.9,0.38,2.11,30.7,32.81,2.71,78.37,27.0,6.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 18:30:00,0.0,32.29,56.88,0.49,6.48,66.61,73.08,2.71,42.62,26.0,5.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 19:30:00,1.2,28.07,72.12,0.63,10.66,65.04,75.7,2.69,22.03,38.0,9.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 20:30:00,3.2,24.77,89.95,0.57,10.83,52.72,63.54,0.28,25.02,29.0,10.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 21:30:00,1.2,24.33,89.13,0.57,20.5,63.12,83.56,0.47,7.6,19.0,8.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 22:30:00,2.8,24.15,91.12,0.71,30.31,69.31,99.63,0.79,2.41,26.0,18.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-06 23:30:00,0.0,24.04,92.13,0.74,28.32,70.22,98.53,0.95,0.32,16.0,11.0,2012-01-06,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 00:30:00,0.0,24.36,90.67,0.77,36.81,69.11,105.92,1.38,0.0,13.0,10.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 01:30:00,0.0,24.97,87.46,0.58,29.19,60.8,89.99,1.35,0.05,13.0,9.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 02:30:00,0.4,24.76,89.61,0.43,15.33,44.93,60.26,1.07,0.94,13.0,6.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 03:30:00,0.2,24.53,92.88,0.42,8.48,48.88,57.35,8.15,0.0,17.0,3.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 04:30:00,0.0,24.61,93.9,0.37,5.84,49.66,55.49,5.13,0.19,13.0,4.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 05:30:00,0.0,24.93,89.3,0.38,8.28,52.25,60.53,6.5,0.0,14.0,8.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 06:30:00,0.0,24.73,90.23,0.49,18.39,47.95,66.36,3.81,0.0,11.0,8.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 07:30:00,0.0,24.47,92.05,0.58,43.44,49.02,92.46,4.58,0.0,19.0,9.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 08:30:00,0.0,24.51,87.82,0.8,80.02,53.13,133.13,3.83,0.0,26.0,16.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 09:30:00,0.0,25.03,84.28,0.93,98.04,55.53,153.57,3.19,0.0,28.0,11.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 10:30:00,0.0,27.82,71.56,0.82,58.25,62.57,120.77,2.88,5.13,38.0,12.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 11:30:00,0.0,30.61,59.56,0.79,38.57,55.0,93.57,2.61,11.61,30.0,13.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 12:30:00,0.4,32.29,51.86,0.51,13.04,39.56,52.6,1.31,34.81,32.0,8.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 13:30:00,0.0,33.33,48.36,0.53,12.71,37.53,50.2,0.32,45.27,21.0,6.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 14:30:00,0.0,33.88,45.97,0.44,7.82,34.65,42.47,0.23,66.01,18.0,6.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 15:30:00,0.0,34.11,44.01,0.34,4.01,30.47,34.48,0.86,76.24,13.0,4.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 16:30:00,0.0,33.83,42.67,0.26,3.21,22.87,26.07,0.03,71.19,14.0,4.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 17:30:00,0.0,32.67,42.31,0.28,3.23,22.22,25.45,0.03,71.73,28.0,4.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 18:30:00,0.0,31.2,48.42,0.41,2.68,33.42,36.1,0.35,57.62,17.0,5.0,2012-01-07,2012,1
ESTAÇÃO IRAJÁ,2012-01-07 19:30:00,0.0,30.22,57.23,0.48,3.59,40.42,44.02,0.83,56.5,22.0,7.0,2012-01-07,2012,1
